	x_val	y_val	z_val
149	2	22	0.0
150	2	23	0.0
151	2	39	0.0
152	2	40	0.0
153	2	41	0.0
154	2	42	0.0
155	2	43	0.0
156	2	44	0.0
157	2	54	0.0
158	2	55	0.0
159	2	56	0.0
160	2	57	0.0
161	2	58	0.0
162	2	59	0.0
163	2	60	0.0
164	2	61	0.0
165	2	62	0.0
166	2	63	0.0
167	2	64	0.0
168	2	65	0.0
169	2	66	0.0
170	2	76	0.0
171	2	77	0.0
172	2	84	0.0
173	2	87	0.0
174	2	88	0.0
175	2	89	0.0
176	2	90	0.0
177	2	91	0.0
178	2	92	0.0
179	2	93	0.0
180	2	94	0.0
181	2	95	0.0
182	2	96	0.0
183	2	97	0.0
184	2	98	0.0
185	2	99	0.0
186	2	100	0.0
187	3	2	0.0
188	3	5	0.0
189	3	6	0.0
190	3	7	0.0
191	3	8	0.0
192	3	9	0.0
193	3	10	0.0
194	3	11	0.0
195	3	12	0.0
196	3	13	0.0
197	3	14	0.0
198	3	15	0.0
199	3	16	0.0
200	3	17	0.0
201	3	18	0.0
202	3	19	0.0
203	3	20	0.0
204	3	21	0.0
205	3	22	0.0
206	3	23	0.0
207	3	39	0.0
208	3	40	0.0
209	3	41	0.0
210	3	42	0.0
211	3	43	0.0
212	3	44	0.0
213	3	54	0.0
214	3	55	0.0
215	3	56	0.0
216	3	66	0.0
217	3	76	0.0
218	3	77	0.0
219	3	85	0.0
220	3	87	0.0
221	3	88	0.0
222	3	89	0.0
223	3	90	0.0
224	3	91	0.0
225	3	92	0.0
226	3	93	0.0
227	3	94	0.0
228	3	95	0.0
229	3	96	0.0
230	3	97	0.0
231	3	98	0.0
232	3	99	0.0
233	3	100	0.0
234	4	3	0.0
235	4	5	0.0
236	4	6	0.0
237	4	7	0.0
238	4	8	0.0
239	4	9	0.0
240	4	10	0.0
241	4	11	0.0
242	4	12	0.0
243	4	13	0.0
244	4	14	0.0
245	4	15	0.0
246	4	16	0.0
247	4	17	0.0
248	4	51	0.0
249	4	54	0.0
250	4	55	0.0
251	4	56	0.0
252	4	66	0.0
253	4	76	0.0
254	4	77	0.0
255	4	86	0.0
256	4	87	0.0
257	4	88	0.0
258	4	89	0.0
259	4	90	0.0
260	4	91	0.0
261	4	92	0.0
262	4	93	0.0
263	4	94	0.0
264	4	95	0.0
265	4	96	0.0
266	4	97	0.0
267	4	98	0.0
268	4	99	0.0
269	4	100	0.0
270	5	4	0.0
271	5	5	0.0
272	5	6	0.0
273	5	7	0.0
274	5	8	0.0
275	5	9	0.0
276	5	10	0.0
277	5	11	0.0
278	5	12	0.0
279	5	13	0.0
280	5	14	0.0
281	5	15	0.0
282	5	16	0.0
283	5	17	0.0
284	5	52	0.0
285	5	54	0.0
286	5	55	0.0
287	5	56	0.0
288	5	66	0.0
289	5	76	0.0
290	5	77	0.0
291	5	78	0.0
292	5	79	0.0
293	5	89	0.0
294	5	90	0.0
295	5	91	0.0
296	5	92	0.0
297	5	93	0.0
298	6	0	0.0
299	6	1	0.0
300	6	2	0.0
301	6	3	0.0
302	6	4	0.0
303	6	5	0.0
304	6	6	0.0
305	6	7	0.0
306	6	8	0.0
307	6	9	0.0
308	6	10	0.0
309	6	11	0.0
310	6	12	0.0
311	6	13	0.0
312	6	14	0.0
313	6	15	0.0
314	6	16	0.0
315	6	17	0.0
316	6	53	0.0
317	6	54	0.0
318	6	55	0.0
319	6	56	0.0
320	6	66	0.0
321	6	76	0.0
322	6	77	0.0
323	6	78	0.0
324	6	79	0.0
325	6	89	0.0
326	6	90	0.0
327	6	91	0.0
328	6	92	0.0
329	6	93	0.0
330	7	0	0.0
331	7	1	0.0
332	7	2	0.0
333	7	3	0.0
334	7	4	0.0
335	7	5	0.0
336	7	6	0.0
337	7	7	0.0
338	7	8	0.0
339	7	9	0.0
340	7	10	0.0
341	7	11	0.0
342	7	12	0.0
343	7	13	0.0
344	7	14	0.0
345	7	15	0.0
346	7	16	0.0
347	7	17	0.0
348	7	36	0.0
349	7	46	0.0
350	7	47	0.0
351	7	48	0.0
352	7	49	0.0
353	7	50	0.0
354	7	51	0.0
355	7	52	0.0
356	7	53	0.0
357	7	54	0.0
358	7	55	0.0
359	7	56	0.0
360	7	66	0.0
361	7	73	0.0
362	7	76	0.0
363	7	77	0.0
364	7	78	0.0
365	7	79	0.0
366	7	89	0.0
367	7	90	0.0
368	7	91	0.0
369	7	92	0.0
370	7	93	0.0
371	8	0	0.0
372	8	1	0.0
373	8	2	0.0
374	8	3	0.0
375	8	4	0.0
376	8	5	0.0
377	8	6	0.0
378	8	7	0.0
379	8	8	0.0
380	8	9	0.0
381	8	10	0.0
382	8	11	0.0
383	8	12	0.0
384	8	13	0.0
385	8	14	0.0
386	8	15	0.0
387	8	16	0.0
388	8	17	0.0
389	8	46	0.0
390	8	47	0.0
391	8	48	0.0
392	8	49	0.0
393	8	50	0.0
394	8	51	0.0
395	8	52	0.0
396	8	53	0.0
397	8	54	0.0
398	8	55	0.0
399	8	56	0.0
400	8	66	0.0
401	8	74	0.0
402	8	76	0.0
403	8	77	0.0
404	8	78	0.0
405	8	79	0.0
406	8	89	0.0
407	8	90	0.0
408	8	91	0.0
409	8	92	0.0
410	8	93	0.0
411	9	0	0.0
412	9	1	0.0
413	9	2	0.0
414	9	3	0.0
415	9	4	0.0
416	9	5	0.0
417	9	6	0.0
418	9	7	0.0
419	9	17	0.0
420	9	55	0.0
421	9	56	0.0
422	9	63	0.0
423	9	75	0.0
424	9	76	0.0
425	9	77	0.0
426	9	78	0.0
427	9	79	0.0
428	9	89	0.0
429	9	90	0.0
430	9	91	0.0
431	9	92	0.0
432	9	93	0.0
433	10	0	0.0
434	10	1	0.0
435	10	2	0.0
436	10	3	0.0
437	10	4	0.0
438	10	5	0.0
439	10	6	0.0
440	10	7	0.0
441	10	17	0.0
442	10	27	0.0
443	10	28	0.0
444	10	29	0.0
445	10	30	0.0
446	10	31	0.0
447	10	32	0.0
448	10	33	0.0
449	10	34	0.0
450	10	35	0.0
451	10	36	0.0
452	10	43	0.0
453	10	55	0.0
454	10	56	0.0
455	10	73	0.0
456	10	74	0.0
457	10	75	0.0
458	10	76	0.0
459	10	77	0.0
460	10	78	0.0
461	10	79	0.0
462	10	89	0.0
463	10	90	0.0
464	10	91	0.0
465	10	92	0.0
466	10	93	0.0
467	11	0	0.0
468	11	1	0.0
469	11	2	0.0
470	11	3	0.0
471	11	4	0.0
472	11	5	0.0
473	11	6	0.0
474	11	7	0.0
475	11	17	0.0
476	11	27	0.0
477	11	28	0.0
478	11	29	0.0
479	11	30	0.0
480	11	31	0.0
481	11	32	0.0
482	11	33	0.0
483	11	34	0.0
484	11	35	0.0
485	11	36	0.0
486	11	44	0.0
487	11	55	0.0
488	11	56	0.0
489	11	73	0.0
490	11	74	0.0
491	11	75	0.0
492	11	76	0.0
493	11	77	0.0
494	11	78	0.0
495	11	79	0.0
496	11	86	0.0
497	11	89	0.0
498	11	90	0.0
499	11	91	0.0
500	11	92	0.0
501	11	93	0.0
502	11	100	0.0
503	12	0	0.0
504	12	1	0.0
505	12	2	0.0
506	12	3	0.0
507	12	4	0.0
508	12	5	0.0
509	12	6	0.0
510	12	7	0.0
511	12	17	0.0
512	12	27	0.0
513	12	28	0.0
514	12	29	0.0
515	12	30	0.0
516	12	31	0.0
517	12	32	0.0
518	12	33	0.0
519	12	34	0.0
520	12	35	0.0
521	12	36	0.0
522	12	45	0.0
523	12	55	0.0
524	12	56	0.0
525	12	57	0.0
526	12	58	0.0
527	12	59	0.0
528	12	60	0.0
529	12	61	0.0
530	12	62	0.0
531	12	63	0.0
532	12	73	0.0
533	12	74	0.0
534	12	75	0.0
535	12	76	0.0
536	12	77	0.0
537	12	78	0.0
538	12	79	0.0
539	12	87	0.0
540	12	89	0.0
541	12	90	0.0
542	12	91	0.0
543	12	92	0.0
544	12	93	0.0
545	13	0	0.0
546	13	1	0.0
547	13	17	0.0
548	13	27	0.0
549	13	28	0.0
550	13	29	0.0
551	13	30	0.0
552	13	31	0.0
553	13	32	0.0
554	13	33	0.0
555	13	34	0.0
556	13	35	0.0
557	13	36	0.0
558	13	37	0.0
559	13	38	0.0
560	13	39	0.0
561	13	40	0.0
562	13	41	0.0
563	13	42	0.0
564	13	43	0.0
565	13	44	0.0
566	13	45	0.0
567	13	55	0.0
568	13	56	0.0
569	13	57	0.0
570	13	58	0.0
571	13	59	0.0
572	13	60	0.0
573	13	61	0.0
574	13	62	0.0
575	13	63	0.0
576	13	73	0.0
577	13	74	0.0
578	13	75	0.0
579	13	76	0.0
580	13	77	0.0
581	13	78	0.0
582	13	79	0.0
583	13	88	0.0
584	13	89	0.0
585	13	90	0.0
586	13	91	0.0
587	13	92	0.0
588	13	93	0.0
589	14	0	0.0
590	14	1	0.0
591	14	17	0.0
592	14	27	0.0
593	14	28	0.0
594	14	29	0.0
595	14	30	0.0
596	14	31	0.0
597	14	32	0.0
598	14	33	0.0
599	14	34	0.0
600	14	35	0.0
601	14	36	0.0
602	14	37	0.0
603	14	38	0.0
604	14	39	0.0
605	14	40	0.0
606	14	41	0.0
607	14	42	0.0
608	14	43	0.0
609	14	44	0.0
610	14	45	0.0
611	14	55	0.0
612	14	56	0.0
613	14	57	0.0
614	14	58	0.0
615	14	59	0.0
616	14	60	0.0
617	14	61	0.0
618	14	62	0.0
619	14	63	0.0
620	14	73	0.0
621	14	74	0.0
622	14	75	0.0
623	14	76	0.0
624	14	77	0.0
625	14	78	0.0
626	14	79	0.0
627	14	80	0.0
628	14	81	0.0
629	14	82	0.0
630	14	83	0.0
631	14	84	0.0
632	14	85	0.0
633	14	86	0.0
634	14	96	0.0
635	14	97	0.0
636	14	98	0.0
637	14	99	0.0
638	14	100	0.0
639	15	0	0.0
640	15	1	0.0
641	15	14	0.0
642	15	17	0.0
643	15	27	0.0
644	15	28	0.0
645	15	29	0.0
646	15	30	0.0
647	15	40	0.0
648	15	41	0.0
649	15	42	0.0
650	15	43	0.0
651	15	44	0.0
652	15	45	0.0
653	15	52	0.0
654	15	55	0.0
655	15	56	0.0
656	15	57	0.0
657	15	58	0.0
658	15	59	0.0
659	15	60	0.0
660	15	61	0.0
661	15	62	0.0
662	15	63	0.0
663	15	70	0.0
664	15	73	0.0
665	15	74	0.0
666	15	75	0.0
667	15	76	0.0
668	15	77	0.0
669	15	78	0.0
670	15	79	0.0
671	15	80	0.0
672	15	81	0.0
673	15	82	0.0
674	15	83	0.0
675	15	84	0.0
676	15	85	0.0
677	15	86	0.0
678	15	96	0.0
679	15	97	0.0
680	15	98	0.0
681	15	99	0.0
682	15	100	0.0
683	16	0	0.0
684	16	1	0.0
685	16	15	0.0
686	16	17	0.0
687	16	24	0.0
688	16	27	0.0
689	16	28	0.0
690	16	29	0.0
691	16	30	0.0
692	16	40	0.0
693	16	41	0.0
694	16	42	0.0
695	16	43	0.0
696	16	44	0.0
697	16	45	0.0
698	16	53	0.0
699	16	55	0.0
700	16	56	0.0
701	16	57	0.0
702	16	58	0.0
703	16	59	0.0
704	16	60	0.0
705	16	61	0.0
706	16	62	0.0
707	16	63	0.0
708	16	71	0.0
709	16	73	0.0
710	16	74	0.0
711	16	75	0.0
712	16	76	0.0
713	16	77	0.0
714	16	78	0.0
715	16	79	0.0
716	16	80	0.0
717	16	81	0.0
718	16	82	0.0
719	16	83	0.0
720	16	84	0.0
721	16	85	0.0
722	16	86	0.0
723	16	96	0.0
724	16	97	0.0
725	16	98	0.0
726	16	99	0.0
727	16	100	0.0
728	17	0	0.0
729	17	1	0.0
730	17	16	0.0
731	17	17	0.0
732	17	25	0.0
733	17	27	0.0
734	17	28	0.0
735	17	29	0.0
736	17	30	0.0
737	17	40	0.0
738	17	41	0.0
739	17	42	0.0
740	17	43	0.0
741	17	44	0.0
742	17	45	0.0
743	17	54	0.0
744	17	55	0.0
745	17	56	0.0
746	17	72	0.0
747	17	73	0.0
748	17	74	0.0
749	17	75	0.0
750	17	76	0.0
751	17	77	0.0
752	17	78	0.0
753	17	79	0.0
754	17	80	0.0
755	17	81	0.0
756	17	82	0.0
757	17	83	0.0
758	17	84	0.0
759	17	85	0.0
760	17	86	0.0
761	17	96	0.0
762	17	97	0.0
763	17	98	0.0
764	17	99	0.0
765	17	100	0.0
766	18	0	0.0
767	18	1	0.0
768	18	11	0.0
769	18	12	0.0
770	18	13	0.0
771	18	14	0.0
772	18	15	0.0
773	18	16	0.0
774	18	17	0.0
775	18	26	0.0
776	18	27	0.0
777	18	28	0.0
778	18	29	0.0
779	18	30	0.0
780	18	40	0.0
781	18	41	0.0
782	18	42	0.0
783	18	43	0.0
784	18	44	0.0
785	18	45	0.0
786	18	55	0.0
787	18	56	0.0
788	18	66	0.0
789	18	67	0.0
790	18	68	0.0
791	18	69	0.0
792	18	70	0.0
793	18	71	0.0
794	18	72	0.0
795	18	73	0.0
796	18	74	0.0
797	18	75	0.0
798	18	76	0.0
799	18	77	0.0
800	18	78	0.0
801	18	79	0.0
802	18	80	0.0
803	18	81	0.0
804	18	82	0.0
805	18	83	0.0
806	18	84	0.0
807	18	85	0.0
808	18	86	0.0
809	18	96	0.0
810	18	97	0.0
811	18	98	0.0
812	18	99	0.0
813	18	100	0.0
814	19	8	0.0
815	19	11	0.0
816	19	12	0.0
817	19	13	0.0
818	19	14	0.0
819	19	15	0.0
820	19	16	0.0
821	19	17	0.0
822	19	18	0.0
823	19	19	0.0
824	19	20	0.0
825	19	21	0.0
826	19	22	0.0
827	19	23	0.0
828	19	24	0.0
829	19	25	0.0
830	19	26	0.0
831	19	27	0.0
832	19	28	0.0
833	19	29	0.0
834	19	30	0.0
835	19	40	0.0
836	19	41	0.0
837	19	42	0.0
838	19	43	0.0
839	19	44	0.0
840	19	45	0.0
841	19	55	0.0
842	19	56	0.0
843	19	66	0.0
844	19	67	0.0
845	19	68	0.0
846	19	69	0.0
847	19	70	0.0
848	19	71	0.0
849	19	72	0.0
850	19	73	0.0
851	19	74	0.0
852	19	75	0.0
853	19	76	0.0
854	19	77	0.0
855	19	78	0.0
856	19	79	0.0
857	19	80	0.0
858	19	81	0.0
859	19	82	0.0
860	19	83	0.0
861	19	84	0.0
862	19	85	0.0
863	19	86	0.0
864	19	96	0.0
865	19	97	0.0
866	19	98	0.0
867	19	99	0.0
868	19	100	0.0
869	20	9	0.0
870	20	11	0.0
871	20	12	0.0
872	20	13	0.0
873	20	14	0.0
874	20	15	0.0
875	20	16	0.0
876	20	17	0.0
877	20	18	0.0
878	20	19	0.0
879	20	20	0.0
880	20	21	0.0
881	20	22	0.0
882	20	23	0.0
883	20	24	0.0
884	20	25	0.0
885	20	26	0.0
886	20	27	0.0
887	20	28	0.0
888	20	29	0.0
889	20	30	0.0
890	20	40	0.0
891	20	41	0.0
892	20	42	0.0
893	20	43	0.0
894	20	44	0.0
895	20	45	0.0
896	20	55	0.0
897	20	56	0.0
898	20	66	0.0
899	20	67	0.0
900	20	68	0.0
901	20	69	0.0
902	20	70	0.0
903	20	71	0.0
904	20	72	0.0
905	20	73	0.0
906	20	74	0.0
907	20	75	0.0
908	20	76	0.0
909	20	77	0.0
910	20	78	0.0
911	20	79	0.0
912	20	80	0.0
913	20	81	0.0
914	20	82	0.0
915	20	83	0.0
916	20	84	0.0
917	20	85	0.0
918	20	86	0.0
919	21	14	0.0
920	21	15	0.0
921	21	16	0.0
922	21	17	0.0
923	21	18	0.0
924	21	19	0.0
925	21	20	0.0
926	21	21	0.0
927	21	22	0.0
928	21	23	0.0
929	21	24	0.0
930	21	37	0.0
931	21	40	0.0
932	21	41	0.0
933	21	42	0.0
934	21	43	0.0
935	21	44	0.0
936	21	45	0.0
937	21	55	0.0
938	21	56	0.0
939	21	66	0.0
940	21	67	0.0
941	21	68	0.0
942	21	69	0.0
943	21	70	0.0
944	21	71	0.0
945	21	72	0.0
946	21	73	0.0
947	21	74	0.0
948	21	75	0.0
949	21	76	0.0
950	21	77	0.0
951	21	78	0.0
952	21	79	0.0
953	21	80	0.0
954	21	81	0.0
955	21	82	0.0
956	21	83	0.0
957	22	14	0.0
958	22	15	0.0
959	22	16	0.0
960	22	17	0.0
961	22	18	0.0
962	22	19	0.0
963	22	20	0.0
964	22	21	0.0
965	22	22	0.0
966	22	23	0.0
967	22	24	0.0
968	22	38	0.0
969	22	40	0.0
970	22	41	0.0
971	22	42	0.0
972	22	43	0.0
973	22	44	0.0
974	22	45	0.0
975	22	55	0.0
976	22	56	0.0
977	22	66	0.0
978	22	67	0.0
979	22	77	0.0
980	22	78	0.0
981	22	79	0.0
982	22	80	0.0
983	22	81	0.0
984	22	82	0.0
985	22	83	0.0
986	23	14	0.0
987	23	15	0.0
988	23	16	0.0
989	23	17	0.0
990	23	18	0.0
991	23	19	0.0
992	23	20	0.0
993	23	21	0.0
994	23	22	0.0
995	23	23	0.0
996	23	24	0.0
997	23	55	0.0
998	23	56	0.0
999	23	63	0.0
1000	23	66	0.0
1001	23	67	0.0
1002	23	77	0.0
1003	23	78	0.0
1004	23	79	0.0
1005	23	80	0.0
1006	23	81	0.0
1007	23	82	0.0
1008	23	83	0.0
1009	24	14	0.0
1010	24	24	0.0
1011	24	34	0.0
1012	24	35	0.0
1013	24	36	0.0
1014	24	37	0.0
1015	24	52	0.0
1016	24	55	0.0
1017	24	56	0.0
1018	24	83	0.0
1019	25	4	0.0
1020	25	14	0.0
1021	25	24	0.0
1022	25	34	0.0
1023	25	35	0.0
1024	25	36	0.0
1025	25	37	0.0
1026	25	53	0.0
1027	25	55	0.0
1028	25	56	0.0
1029	25	83	0.0
1030	26	14	0.0
1031	26	24	0.0
1032	26	34	0.0
1033	26	35	0.0
1034	26	36	0.0
1035	26	37	0.0
1036	26	54	0.0
1037	26	55	0.0
1038	26	56	0.0
1039	26	57	0.0
1040	26	58	0.0
1041	26	59	0.0
1042	26	60	0.0
1043	26	83	0.0
1044	26	98	0.0
1045	27	11	0.0
1046	27	14	0.0
1047	27	24	0.0
1048	27	31	0.0
1049	27	34	0.0
1050	27	35	0.0
1051	27	36	0.0
1052	27	37	0.0
1053	27	53	0.0
1054	27	54	0.0
1055	27	55	0.0
1056	27	56	0.0
1057	27	57	0.0
1058	27	58	0.0
1059	27	59	0.0
1060	27	60	0.0
1061	27	83	0.0
1062	27	90	0.0
1063	27	99	0.0
1064	28	0	0.0
1065	28	1	0.0
1066	28	2	0.0
1067	28	3	0.0
1068	28	4	0.0
1069	28	12	0.0
1070	28	14	0.0
1071	28	24	0.0
1072	28	32	0.0
1073	28	34	0.0
1074	28	35	0.0
1075	28	36	0.0
1076	28	37	0.0
1077	28	53	0.0
1078	28	54	0.0
1079	28	55	0.0
1080	28	56	0.0
1081	28	57	0.0
1082	28	58	0.0
1083	28	59	0.0
1084	28	60	0.0
1085	28	83	0.0
1086	28	91	0.0
1087	28	100	0.0
1088	29	0	0.0
1089	29	13	0.0
1090	29	14	0.0
1091	29	24	0.0
1092	29	33	0.0
1093	29	34	0.0
1094	29	35	0.0
1095	29	36	0.0
1096	29	37	0.0
1097	29	53	0.0
1098	29	54	0.0
1099	29	55	0.0
1100	29	56	0.0
1101	29	57	0.0
1102	29	58	0.0
1103	29	59	0.0
1104	29	60	0.0
1105	29	83	0.0
1106	29	94	0.0
1107	29	95	0.0
1108	29	96	0.0
1109	29	97	0.0
1110	29	98	0.0
1111	29	99	0.0
1112	29	100	0.0
1113	30	0	0.0
1114	30	10	0.0
1115	30	11	0.0
1116	30	12	0.0
1117	30	13	0.0
1118	30	14	0.0
1119	30	21	0.0
1120	30	24	0.0
1121	30	25	0.0
1122	30	26	0.0
1123	30	27	0.0
1124	30	28	0.0
1125	30	29	0.0
1126	30	30	0.0
1127	30	31	0.0
1128	30	32	0.0
1129	30	33	0.0
1130	30	34	0.0
1131	30	35	0.0
1132	30	36	0.0
1133	30	37	0.0
1134	30	67	0.0
1135	30	80	0.0
1136	30	83	0.0
1137	30	84	0.0
1138	30	94	0.0
1139	30	95	0.0
1140	30	96	0.0
1141	30	97	0.0
1142	30	98	0.0
1143	30	99	0.0
1144	30	100	0.0
1145	31	0	0.0
1146	31	10	0.0
1147	31	11	0.0
1148	31	12	0.0
1149	31	13	0.0
1150	31	14	0.0
1151	31	31	0.0
1152	31	32	0.0
1153	31	33	0.0
1154	31	34	0.0
1155	31	35	0.0
1156	31	36	0.0
1157	31	37	0.0
1158	31	68	0.0
1159	31	70	0.0
1160	31	71	0.0
1161	31	72	0.0
1162	31	83	0.0
1163	31	84	0.0
1164	31	94	0.0
1165	31	95	0.0
1166	31	96	0.0
1167	31	97	0.0
1168	31	98	0.0
1169	31	99	0.0
1170	31	100	0.0
1171	32	0	0.0
1172	32	31	0.0
1173	32	32	0.0
1174	32	33	0.0
1175	32	34	0.0
1176	32	35	0.0
1177	32	36	0.0
1178	32	37	0.0
1179	32	38	0.0
1180	32	39	0.0
1181	32	40	0.0
1182	32	41	0.0
1183	32	42	0.0
1184	32	43	0.0
1185	32	69	0.0
1186	32	70	0.0
1187	32	71	0.0
1188	32	72	0.0
1189	32	82	0.0
1190	32	83	0.0
1191	32	84	0.0
1192	32	94	0.0
1193	32	95	0.0
1194	32	96	0.0
1195	32	97	0.0
1196	32	98	0.0
1197	32	99	0.0
1198	32	100	0.0
1199	33	0	0.0
1200	33	19	0.0
1201	33	20	0.0
1202	33	21	0.0
1203	33	31	0.0
1204	33	32	0.0
1205	33	33	0.0
1206	33	34	0.0
1207	33	35	0.0
1208	33	36	0.0
1209	33	37	0.0
1210	33	38	0.0
1211	33	39	0.0
1212	33	40	0.0
1213	33	41	0.0
1214	33	42	0.0
1215	33	43	0.0
1216	33	67	0.0
1217	33	68	0.0
1218	33	69	0.0
1219	33	70	0.0
1220	33	71	0.0
1221	33	72	0.0
1222	33	82	0.0
1223	33	83	0.0
1224	33	84	0.0
1225	33	94	0.0
1226	33	95	0.0
1227	33	96	0.0
1228	33	97	0.0
1229	33	98	0.0
1230	33	99	0.0
1231	33	100	0.0
1232	34	0	0.0
1233	34	19	0.0
1234	34	20	0.0
1235	34	21	0.0
1236	34	31	0.0
1237	34	32	0.0
1238	34	33	0.0
1239	34	34	0.0
1240	34	35	0.0
1241	34	36	0.0
1242	34	37	0.0
1243	34	38	0.0
1244	34	39	0.0
1245	34	40	0.0
1246	34	41	0.0
1247	34	42	0.0
1248	34	43	0.0
1249	34	44	0.0
1250	34	45	0.0
1251	34	46	0.0
1252	34	47	0.0
1253	34	48	0.0
1254	34	49	0.0
1255	34	67	0.0
1256	34	68	0.0
1257	34	69	0.0
1258	34	70	0.0
1259	34	71	0.0
1260	34	72	0.0
1261	34	82	0.0
1262	34	83	0.0
1263	34	84	0.0
1264	34	94	0.0
1265	34	95	0.0
1266	34	96	0.0
1267	34	97	0.0
1268	34	98	0.0
1269	34	99	0.0
1270	34	100	0.0
1271	35	0	0.0
1272	35	7	0.0
1273	35	19	0.0
1274	35	20	0.0
1275	35	21	0.0
1276	35	31	0.0
1277	35	32	0.0
1278	35	33	0.0
1279	35	34	0.0
1280	35	35	0.0
1281	35	36	0.0
1282	35	37	0.0
1283	35	38	0.0
1284	35	39	0.0
1285	35	40	0.0
1286	35	41	0.0
1287	35	42	0.0
1288	35	43	0.0
1289	35	44	0.0
1290	35	45	0.0
1291	35	46	0.0
1292	35	47	0.0
1293	35	48	0.0
1294	35	49	0.0
1295	35	67	0.0
1296	35	68	0.0
1297	35	69	0.0
1298	35	70	0.0
1299	35	71	0.0
1300	35	72	0.0
1301	35	82	0.0
1302	35	83	0.0
1303	35	84	0.0
1304	35	91	0.0
1305	35	94	0.0
1306	35	95	0.0
1307	35	96	0.0
1308	35	97	0.0
1309	35	98	0.0
1310	35	99	0.0
1311	35	100	0.0
1312	36	19	0.0
1313	36	20	0.0
1314	36	21	0.0
1315	36	31	0.0
1316	36	32	0.0
1317	36	33	0.0
1318	36	34	0.0
1319	36	35	0.0
1320	36	36	0.0
1321	36	37	0.0
1322	36	38	0.0
1323	36	39	0.0
1324	36	40	0.0
1325	36	41	0.0
1326	36	42	0.0
1327	36	43	0.0
1328	36	44	0.0
1329	36	56	0.0
1330	36	64	0.0
1331	36	67	0.0
1332	36	68	0.0
1333	36	69	0.0
1334	36	70	0.0
1335	36	71	0.0
1336	36	72	0.0
1337	36	82	0.0
1338	36	83	0.0
1339	36	84	0.0
1340	36	92	0.0
1341	36	94	0.0
1342	36	95	0.0
1343	36	96	0.0
1344	36	97	0.0
1345	36	98	0.0
1346	36	99	0.0
1347	36	100	0.0
1348	37	9	0.0
1349	37	28	0.0
1350	37	31	0.0
1351	37	32	0.0
1352	37	33	0.0
1353	37	34	0.0
1354	37	35	0.0
1355	37	36	0.0
1356	37	37	0.0
1357	37	38	0.0
1358	37	39	0.0
1359	37	40	0.0
1360	37	41	0.0
